;1.0;3.0;5.0;7.0;type;pop;continent
ElecPop_adj_ni-1ni-1;3832053.414651757;2314.115537500004;38050.62737800001;181.827522;adj;ElecPop;other
Pop_adj_ni-1ni-1;5351397.8921888545;364959.4737441618;329229.05560999044;16700.759198999942;adj;Pop;other
NewConnections2030_adj_ni-1ni-1;455542.25484098325;117644.9890211849;209424.22761660677;2951.8307319200158;adj;NewConnections2030;other
NewConnections2025_adj_ni-1ni-1;651616.4453317696;309349.0724637613;17860.82273599998;902.5725800000004;adj;NewConnections2025;other
ElecPop2030_orig_ni-1ni-1;2873626.6007994064;424679.9413842813;182755.76624400337;2911.505664200002;orig;ElecPop2030;other
ElecPop_orig_ni-1ni-1;3834218.967958757;2314.115537500004;36060.94341400001;181.827522;orig;ElecPop;other
Pop_orig_ni-1ni-1;5519402.04130692;364959.4737441618;183543.42856599993;2643.9272949999963;orig;Pop;other
NewConnections2030_orig_ni-1ni-1;465307.91551273357;117644.9890211849;200955.88676050658;2134.7422856000007;orig;NewConnections2030;other
NewConnections2025_orig_ni-1ni-1;651616.4453317696;309349.0724637613;17860.82273599998;902.5725800000004;orig;NewConnections2025;other
ElecPop2030_adj_pg-1pg-1;5756745.679732791;795975.4708622356;2683848.082724627;227255.3312645017;adj;ElecPop2030;other
ElecPop_adj_pg-1pg-1;1116431.705353698;5617.799193999985;285151.3363203997;2853.9125395;adj;ElecPop;other
Pop_adj_pg-1pg-1;4578609.859268491;539487.3599294543;1993455.1290230365;154867.85363199975;adj;Pop;other
NewConnections2030_adj_pg-1pg-1;874035.0217961408;710313.0329040396;1406683.7232995115;59761.07175019968;adj;NewConnections2030;other
NewConnections2025_adj_pg-1pg-1;1453422.3835154914;91280.23738819834;1172052.0183100023;98456.46904700011;adj;NewConnections2025;other
ElecPop2030_orig_pg-1pg-1;6188346.157249352;795975.4708622356;2252855.799132077;227255.3312645017;orig;ElecPop2030;other
ElecPop_orig_pg-1pg-1;1118430.644121198;5617.799193999985;283152.39755289967;2853.9125395;orig;ElecPop;other
Pop_orig_pg-1pg-1;4870430.430094347;539487.3599294543;1702043.8841650407;154867.85363199975;orig;Pop;other
NewConnections2030_orig_pg-1pg-1;916822.582387443;710313.0329040396;1363956.1792442566;59761.07175019968;orig;NewConnections2030;other
NewConnections2025_orig_pg-1pg-1;1453422.3835154914;91280.23738819834;1172052.0183100023;98456.46904700011;orig;NewConnections2025;other
ElecPop2030_adj_pk-1pk-1;89380770.74927713;4686006.542899053;23368965.162216537;287489.77659549966;adj;ElecPop2030;other
ElecPop_adj_pk-1pk-1;133736639.94780125;97788.72994460349;2048349.743313387;14707.576565500001;adj;ElecPop;other
Pop_adj_pk-1pk-1;159982746.63228947;3508195.799813308;18639785.416287087;221616.39951400022;adj;Pop;other
NewConnections2030_adj_pk-1pk-1;41572236.25247217;4025502.1160759274;6492246.755688963;157044.5691292001;adj;NewConnections2030;other
NewConnections2025_adj_pk-1pk-1;40088281.17687328;758293.1580990157;0.0;25414.65074500001;adj;NewConnections2025;other
ElecPop2030_orig_pk-1pk-1;108123551.19199938;4686006.542899053;4632902.227322634;287489.77659549966;orig;ElecPop2030;other
ElecPop_orig_pk-1pk-1;135689173.04939765;97788.72994460349;96308.14302724993;14707.576565500001;orig;ElecPop;other
Pop_orig_pk-1pk-1;175159652.81450245;3508195.799813308;3468165.9601780917;221616.39951400022;orig;Pop;other
NewConnections2030_orig_pk-1pk-1;43335886.98820957;4025502.1160759274;4729210.370349885;157044.5691292001;orig;NewConnections2030;other
NewConnections2025_orig_pk-1pk-1;40088281.17687328;758293.1580990157;0.0;25414.65074500001;orig;NewConnections2025;other
ElecPop2030_adj_rw-1rw-1;9505525.498409066;360853.21642660565;4483713.00515832;211.18311500549316;adj;ElecPop2030;other
ElecPop_adj_rw-1rw-1;2257388.8625833653;4794.828900104083;32577.964478597045;0.0;adj;ElecPop;other
Pop_adj_rw-1rw-1;8082899.343629837;262871.67977905273;3228064.899986267;151.82376098632812;adj;Pop;other
NewConnections2030_adj_rw-1rw-1;5039296.784708023;365648.04532670975;579074.0598163605;59.13740348815918;adj;NewConnections2030;other
NewConnections2025_adj_rw-1rw-1;2473277.5805854797;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_rw-1rw-1;13860913.520659138;360853.21642660565;128493.92940330505;42.23661994934082;orig;ElecPop2030;other
ElecPop_orig_rw-1rw-1;2288504.1996167414;4794.828900104083;1462.6274452209473;0.0;orig;ElecPop;other
Pop_orig_rw-1rw-1;11217657.340017319;262871.67977905273;93428.36260986328;30.364749908447266;orig;Pop;other
NewConnections2030_orig_rw-1rw-1;5488431.188459396;365648.04532670975;129956.556848526;42.23661994934082;orig;NewConnections2030;other
NewConnections2025_orig_rw-1rw-1;2473277.5805854797;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_sd-1sd-1;18133065.58687961;3648234.542072892;18644514.36954069;316900.5592370033;adj;ElecPop2030;other
ElecPop_adj_sd-1sd-1;15036554.702479482;30862.082980155945;931922.0989460945;1106.3278727531433;adj;ElecPop;other
Pop_adj_sd-1sd-1;22662562.30903721;2829962.305021167;14260067.666080475;244611.0000181198;adj;Pop;other
NewConnections2030_adj_sd-1sd-1;5058515.012802601;2088311.329783529;8484079.408707619;63168.28718018532;adj;NewConnections2030;other
NewConnections2025_adj_sd-1sd-1;7009437.08534205;1590785.299829483;8416067.338317871;40914.7798538208;adj;NewConnections2025;other
ElecPop2030_orig_sd-1sd-1;21072067.870365024;3648234.542072892;15726595.476605892;305992.14716386795;orig;ElecPop2030;other
ElecPop_orig_sd-1sd-1;15058972.19944489;30862.082980155945;909504.6019806862;1106.3278727531433;orig;ElecPop;other
Pop_orig_sd-1sd-1;24940487.35129261;2829962.305021167;11998359.974506378;236220.2458524704;orig;Pop;other
NewConnections2030_orig_sd-1sd-1;5324454.995423794;2088311.329783529;8220032.746494293;62188.69524168968;orig;NewConnections2030;other
NewConnections2025_orig_sd-1sd-1;7009437.08534205;1590785.299829483;8416067.338317871;40914.7798538208;orig;NewConnections2025;other
ElecPop2030_adj_sl-1sl-1;6295484.298233509;47087.362067222595;1659871.4813184738;15658.788557052612;adj;ElecPop2030;other
ElecPop_adj_sl-1sl-1;2029673.9279360771;737.9202346801758;33657.361941337585;12.493720054626465;adj;ElecPop;other
Pop_adj_sl-1sl-1;5209141.408372879;34146.60678100586;1180429.480726242;11189.08420753479;adj;Pop;other
NewConnections2030_adj_sl-1sl-1;3660387.3929724693;47825.28230190277;228682.04468679428;11288.181727170944;adj;NewConnections2030;other
NewConnections2025_adj_sl-1sl-1;2889170.789663315;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_sl-1sl-1;7847970.42223978;47087.362067222595;112062.36522769928;10981.780641555786;orig;ElecPop2030;other
ElecPop_orig_sl-1sl-1;2062933.8088240623;737.9202346801758;397.48105335235596;12.493720054626465;orig;ElecPop;other
Pop_orig_sl-1sl-1;6312615.395799637;34146.60678100586;80294.81387138367;7849.763635635376;orig;Pop;other
NewConnections2030_orig_sl-1sl-1;3776903.4987437725;47825.28230190277;112459.84628105164;10994.274361610413;orig;NewConnections2030;other
NewConnections2025_orig_sl-1sl-1;2889170.789663315;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_sn-1sn-1;8488300.135854721;805660.2522277832;4564405.0419950485;48115.56146812439;adj;ElecPop2030;other
ElecPop_adj_sn-1sn-1;8300503.3687496185;51172.863240242004;633712.7057161331;4094.848155975342;adj;ElecPop;other
Pop_adj_sn-1sn-1;10487258.797683716;645000.8076806068;3913002.524864197;39302.585079193115;adj;Pop;other
NewConnections2030_adj_sn-1sn-1;3962400.286449909;856833.1154680252;1185480.997086525;30368.503187656403;adj;NewConnections2030;other
NewConnections2025_adj_sn-1sn-1;2724174.7197036743;0.0;45784.02346801758;1880.7181186676025;adj;NewConnections2025;other
ElecPop2030_orig_sn-1sn-1;12211223.499759674;805660.2522277832;854037.4400377274;35559.799520492554;orig;ElecPop2030;other
ElecPop_orig_sn-1sn-1;8915306.860431671;51172.863240242004;19228.205607414246;3775.8565826416016;orig;ElecPop;other
Pop_orig_sn-1sn-1;13752582.315309525;645000.8076806068;657370.7736434937;29610.818674087524;orig;Pop;other
NewConnections2030_orig_sn-1sn-1;4321465.397974491;856833.1154680252;827481.6222763062;29302.766473293304;orig;NewConnections2030;other
NewConnections2025_orig_sn-1sn-1;2724174.7197036743;0.0;45784.02346801758;1880.7181186676025;orig;NewConnections2025;other
ElecPop2030_adj_so-1so-1;6824599.723045349;747490.1559467316;10655129.679528713;96032.89712142944;adj;ElecPop2030;other
ElecPop_adj_so-1so-1;3694994.6889572144;7663.4376764297485;74902.50215005875;1010.2731227874756;adj;ElecPop;other
Pop_adj_so-1so-1;4398259.27381134;424363.4403233528;5799100.7796936035;54534.036235809326;adj;Pop;other
NewConnections2030_adj_so-1so-1;2790959.822631836;460113.34745907784;5058482.492354393;24570.1637840271;adj;NewConnections2030;other
NewConnections2025_adj_so-1so-1;2507296.3543395996;295040.2501592636;3239873.8011016846;21483.492570877075;adj;NewConnections2025;other
ElecPop2030_orig_so-1so-1;9477105.106576443;747490.1559467316;8014260.415550232;96032.89712142944;orig;ElecPop2030;other
ElecPop_orig_so-1so-1;3734981.454329014;7663.4376764297485;38908.179847717285;1010.2731227874756;orig;ElecPop;other
Pop_orig_so-1so-1;5911322.627086639;424363.4403233528;4294819.998104095;54534.036235809326;orig;Pop;other
NewConnections2030_orig_so-1so-1;3037579.028903961;460113.34745907784;4813294.786531448;24570.1637840271;orig;NewConnections2030;other
NewConnections2025_orig_so-1so-1;2507296.3543395996;295040.2501592636;3239873.8011016846;21483.492570877075;orig;NewConnections2025;other
ElecPop2030_adj_ss-1ss-1;6151794.484122276;2264752.9051294327;8677861.152755737;53793.60110092163;adj;ElecPop2030;other
ElecPop_adj_ss-1ss-1;568073.2876005173;7782.091700077057;127699.57736587524;137.54396057128906;adj;ElecPop;other
Pop_adj_ss-1ss-1;4196416.923971176;1672018.5349826813;6404653.866317749;39679.86183452606;adj;Pop;other
NewConnections2030_adj_ss-1ss-1;3568249.695560813;971553.9402145147;2436890.551577568;28973.416449785233;adj;NewConnections2030;other
NewConnections2025_adj_ss-1ss-1;2027346.2791867256;1300981.077861309;1289553.6221847534;2555.282787322998;adj;NewConnections2025;other
ElecPop2030_orig_ss-1ss-1;11726359.306484222;2264752.9051294327;3125848.050477028;32923.50754356384;orig;ElecPop2030;other
ElecPop_orig_ss-1ss-1;674785.9526195526;7782.091700077057;21081.47381877899;42.98248863220215;orig;ElecPop;other
Pop_orig_ss-1ss-1;8376419.084844589;1672018.5349826813;2241313.7162475586;24255.108401298523;orig;Pop;other
NewConnections2030_orig_ss-1ss-1;4150083.616173625;971553.9402145147;1857375.8936605453;26826.373356580734;orig;NewConnections2030;other
NewConnections2025_orig_ss-1ss-1;2027346.2791867256;1300981.077861309;1289553.6221847534;2555.282787322998;orig;NewConnections2025;other
ElecPop2030_adj_st-1st-1;93540.05883500005;1460.6733620000034;19182.365124999997;0;adj;ElecPop2030;other
ElecPop_adj_st-1st-1;156478.95571;1500.0348099999978;6212.55676;0;adj;ElecPop;other
Pop_adj_st-1st-1;164893.33766000005;2696.790019999996;21784.368899999998;0;adj;Pop;other
NewConnections2030_adj_st-1st-1;31564.755699999998;2960.7081720000065;25394.92188499998;0;adj;NewConnections2030;other
NewConnections2025_adj_st-1st-1;65951.87338899997;0.0;0.0;0;adj;NewConnections2025;other
ElecPop2030_orig_st-1st-1;93540.05883500005;1460.6733620000034;19182.365124999997;0;orig;ElecPop2030;other
ElecPop_orig_st-1st-1;156478.95571;1500.0348099999978;6212.55676;0;orig;ElecPop;other
Pop_orig_st-1st-1;164893.33766000005;2696.790019999996;21784.368899999998;0;orig;Pop;other
NewConnections2030_orig_st-1st-1;31564.755699999998;2960.7081720000065;25394.92188499998;0;orig;NewConnections2030;other
NewConnections2025_orig_st-1st-1;65951.87338899997;0.0;0.0;0;orig;NewConnections2025;other
ElecPop2030_adj_sz-1sz-1;718174.925055027;19919.934429079294;151461.50268140435;2668.046772956848;adj;ElecPop2030;other
ElecPop_adj_sz-1sz-1;791101.0709357262;4949.499978631735;54134.56613096595;620.451949596405;adj;ElecPop;other
Pop_adj_sz-1sz-1;1028689.5116376877;17558.569912195206;145157.01848125458;2321.7791743278503;adj;Pop;other
NewConnections2030_adj_sz-1sz-1;248078.9290587902;21308.42063626647;43223.8843511343;1267.880716741085;adj;NewConnections2030;other
NewConnections2025_adj_sz-1sz-1;231857.06884908676;3561.013828754425;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_sz-1sz-1;845689.0437342823;19919.934429079294;25629.664490640163;985.7662844657898;orig;ElecPop2030;other
ElecPop_orig_sz-1sz-1;841905.7878525555;4949.499978631735;3839.3572044968605;110.94395923614502;orig;ElecPop;other
Pop_orig_sz-1sz-1;1154587.9815473557;17558.569912195206;20806.017273902893;774.3104720115662;orig;Pop;other
NewConnections2030_orig_sz-1sz-1;262004.96218782663;21308.42063626647;29469.021695137024;1096.7102437019348;orig;NewConnections2030;other
NewConnections2025_orig_sz-1sz-1;231857.06884908676;3561.013828754425;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_td-1td-1;3012825.509278178;1841537.7755656242;15059643.270309448;187449.55899906158;adj;ElecPop2030;other
ElecPop_adj_td-1td-1;1442824.1151000261;8054.228462696075;606523.4191131592;89.00452995300293;adj;ElecPop;other
Pop_adj_td-1td-1;2413136.3397789;1237124.6818118095;10151555.740047455;125437.70976924896;adj;Pop;other
NewConnections2030_adj_td-1td-1;1890753.4675483704;1734125.2079225779;6371115.759311676;59856.61261796951;adj;NewConnections2030;other
NewConnections2025_adj_td-1td-1;1024003.16629982;115466.7981929779;4828450.382949829;36002.07013130188;adj;NewConnections2025;other
ElecPop2030_orig_td-1td-1;8062333.51735723;1841537.7755656242;10010135.262230396;187449.55899906158;orig;ElecPop2030;other
ElecPop_orig_td-1td-1;1464850.5737415552;8054.228462696075;584496.9604716301;89.00452995300293;orig;ElecPop;other
Pop_orig_td-1td-1;5805300.886890411;1237124.6818118095;6759391.192935944;125437.70976924896;orig;Pop;other
NewConnections2030_orig_td-1td-1;2495687.381690979;1734125.2079225779;5766181.845169067;59856.61261796951;orig;NewConnections2030;other
NewConnections2025_orig_td-1td-1;1024003.16629982;115466.7981929779;4828450.382949829;36002.07013130188;orig;NewConnections2025;other
ElecPop2030_adj_tg-1tg-1;4620091.63053751;331815.0685386658;1330801.5209999084;5060.938617706299;adj;ElecPop2030;other
ElecPop_adj_tg-1tg-1;4540224.398419857;11002.532668590546;39068.56105995178;30.732951164245605;adj;ElecPop;other
Pop_adj_tg-1tg-1;6000095.719276428;258242.20627260208;1031913.9742059708;3835.522134780884;adj;Pop;other
NewConnections2030_adj_tg-1tg-1;2712794.0448999405;342817.6012072563;246653.5497393608;3622.9999021291733;adj;NewConnections2030;other
NewConnections2025_adj_tg-1tg-1;2612712.8611297607;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_tg-1tg-1;5803441.13299799;331815.0685386658;149019.3393163681;3493.6178407669067;orig;ElecPop2030;other
ElecPop_orig_tg-1tg-1;4575931.847816944;11002.532668590546;3385.6980237960815;6.146590232849121;orig;ElecPop;other
Pop_orig_tg-1tg-1;6918403.170125008;258242.20627260208;114805.69635868073;2636.349133491516;orig;Pop;other
NewConnections2030_orig_tg-1tg-1;2807165.7927702665;342817.6012072563;152405.03734016418;3499.764430999756;orig;NewConnections2030;other
NewConnections2025_orig_tg-1tg-1;2612712.8611297607;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_tl-1tl-1;693245.7006458885;90028.30692310056;178718.43228199973;10842.997233999997;adj;ElecPop2030;other
ElecPop_adj_tl-1tl-1;751329.3501371105;6124.978777300007;28728.851172000002;1735.2641230000002;adj;ElecPop;other
Pop_adj_tl-1tl-1;966002.6644915021;65037.27758979972;140221.99237399994;8507.830713;adj;Pop;other
NewConnections2030_adj_tl-1tl-1;163268.27159660088;50361.088095670246;97694.33917080004;1963.0518218000007;adj;NewConnections2030;other
NewConnections2025_adj_tl-1tl-1;222106.7814631001;45792.19752200036;103466.41193300001;2046.900954;adj;NewConnections2025;other
ElecPop2030_orig_tl-1tl-1;699204.6319258884;90028.30692310056;172759.50100199977;10842.997233999997;orig;ElecPop2030;other
ElecPop_orig_tl-1tl-1;752424.1676071105;6124.978777300007;27634.033702000008;1735.2641230000002;orig;ElecPop;other
Pop_orig_tl-1tl-1;970773.7612115021;65037.27758979972;135450.89565399993;8507.830713;orig;Pop;other
NewConnections2030_orig_tl-1tl-1;164035.4881156009;50361.088095670246;96927.1226518;1963.0518218000007;orig;NewConnections2030;other
NewConnections2025_orig_tl-1tl-1;222106.7814631001;45792.19752200036;103466.41193300001;2046.900954;orig;NewConnections2025;other
ElecPop2030_adj_tz-1tz-1;44215765.93894197;7979080.283666439;15336242.64896822;66117.97240447998;adj;ElecPop2030;other
ElecPop_adj_tz-1tz-1;18792203.197574604;59901.26052182168;231314.64940595627;282.21570014953613;adj;ElecPop;other
Pop_adj_tz-1tz-1;36311831.87293434;5764675.299436092;11163343.582045555;47614.927544116974;adj;Pop;other
NewConnections2030_adj_tz-1tz-1;24031021.85847187;5510995.929235727;3528670.226149559;46803.88107538223;adj;NewConnections2030;other
NewConnections2025_adj_tz-1tz-1;19477164.79755974;2527985.613055229;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_tz-1tz-1;57272134.45330931;7979080.283666439;2305619.8475601673;44660.32975387573;orig;ElecPop2030;other
ElecPop_orig_tz-1tz-1;19008000.841166247;59901.26052182168;15621.0641143322;178.1574001312256;orig;ElecPop;other
Pop_orig_tz-1tz-1;45829172.844963074;5764675.299436092;1664539.2289762497;32153.242008686066;orig;Pop;other
NewConnections2030_orig_tz-1tz-1;25240807.433401346;5510995.929235727;2321240.9116744995;44838.48715400696;orig;NewConnections2030;other
NewConnections2025_orig_tz-1tz-1;19477164.79755974;2527985.613055229;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_ug-1ug-1;40965689.90909382;2513765.2895557284;15857585.241638217;14583.257356643677;adj;ElecPop2030;other
ElecPop_adj_ug-1ug-1;6688736.360504186;5843.854109346867;32582.476914372295;0.0;adj;ElecPop;other
Pop_adj_ug-1ug-1;26495474.706572533;1631108.0811902285;10286746.663311958;9440.698041439056;adj;Pop;other
NewConnections2030_adj_ug-1ug-1;23240729.828037262;2489232.5485417247;2272936.5091137886;9476.47608935833;adj;NewConnections2030;other
NewConnections2025_adj_ug-1ug-1;14674076.439842224;30376.595489025116;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_ug-1ug-1;56325924.28596926;2513765.2895557284;503121.1506152153;8812.971504211426;orig;ElecPop2030;other
ElecPop_orig_ug-1ug-1;6720738.2990222;5843.854109346867;580.53839635849;0.0;orig;ElecPop;other
Pop_orig_ug-1ug-1;36459877.7485857;1631108.0811902285;326079.1054124832;5705.213927745819;orig;Pop;other
NewConnections2030_orig_ug-1ug-1;25010628.152724624;2489232.5485417247;503701.6890115738;8812.971504211426;orig;NewConnections2030;other
NewConnections2025_orig_ug-1ug-1;14674076.439842224;30376.595489025116;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_za-1za-1;16236482.684509408;588052.8527409582;295325.3114824189;41829.79135239124;adj;ElecPop2030;other
ElecPop_adj_za-1za-1;49661776.522638194;310106.7891182156;81545.13498879535;24591.122970938683;adj;ElecPop;other
Pop_adj_za-1za-1;52405665.25064087;865855.9585158825;363315.7250175476;64031.98461961746;adj;Pop;other
NewConnections2030_adj_za-1za-1;7982479.258523941;898159.6418591738;376870.4464712143;66420.91432332993;adj;NewConnections2030;other
NewConnections2025_adj_za-1za-1;9879660.720175982;0.0;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_za-1za-1;16236482.684509408;588052.8527409582;295325.3114824189;41829.79135239124;orig;ElecPop2030;other
ElecPop_orig_za-1za-1;49661776.522638194;310106.7891182156;81545.13498879535;24591.122970938683;orig;ElecPop;other
Pop_orig_za-1za-1;52405665.25064087;865855.9585158825;363315.7250175476;64031.98461961746;orig;Pop;other
NewConnections2030_orig_za-1za-1;7982479.258523941;898159.6418591738;376870.4464712143;66420.91432332993;orig;NewConnections2030;other
NewConnections2025_orig_za-1za-1;9879660.720175982;0.0;0.0;0.0;orig;NewConnections2025;other
ElecPop2030_adj_zm-1zm-1;9870265.076700807;5737311.642963678;3565188.42113626;35054.16214299202;adj;ElecPop2030;other
ElecPop_adj_zm-1zm-1;6319817.927380919;103365.40782806283;119370.561247468;510.6692569255829;adj;ElecPop;other
Pop_adj_zm-1zm-1;9254813.927045822;4228824.039115071;2661611.9704093933;25749.99653530121;adj;Pop;other
NewConnections2030_adj_zm-1zm-1;5560744.695210457;2742640.8335291445;1102743.0169625282;25043.055841326714;adj;NewConnections2030;other
NewConnections2025_adj_zm-1zm-1;3585738.4539380074;3098036.213546753;34241.882583618164;103.28325366973877;adj;NewConnections2025;other
ElecPop2030_orig_zm-1zm-1;12584000.148296118;5737311.642963678;862565.4987826347;23956.92393875122;orig;ElecPop2030;other
ElecPop_orig_zm-1zm-1;6430496.118710756;103365.40782806283;9137.633671283722;104.52578449249269;orig;ElecPop;other
Pop_orig_zm-1zm-1;11299773.196742058;4228824.039115071;625020.6117286682;17421.205801010132;orig;Pop;other
NewConnections2030_orig_zm-1zm-1;5827116.447178483;2742640.8335291445;837461.2500896454;23958.16646552086;orig;NewConnections2030;other
NewConnections2025_orig_zm-1zm-1;3585738.4539380074;3098036.213546753;34241.882583618164;103.28325366973877;orig;NewConnections2025;other
ElecPop2030_adj_zw-1zw-1;7569157.215712965;3417961.8539747;5218048.496906757;67169.90404176712;adj;ElecPop2030;other
ElecPop_adj_zw-1zw-1;5997957.64781624;54323.84804356098;99727.44081258774;415.56053590774536;adj;ElecPop;other
Pop_adj_zw-1zw-1;8396983.382389069;2308702.6969680786;3535758.494277954;44937.18495130539;adj;Pop;other
NewConnections2030_adj_zw-1zw-1;4106178.9333560467;1660417.6855285168;1565452.7218987942;42489.381372213364;adj;NewConnections2030;other
NewConnections2025_adj_zw-1zw-1;2695735.855269432;1811868.017276764;0.0;0.0;adj;NewConnections2025;other
ElecPop2030_orig_zw-1zw-1;11650593.508039892;3417961.8539747;1164156.3119149208;39625.79670667648;orig;ElecPop2030;other
ElecPop_orig_zw-1zw-1;6090095.403311311;54323.84804356098;7773.598964214325;231.64688920974731;orig;ElecPop;other
Pop_orig_zw-1zw-1;11171968.650252342;2308702.6969680786;779209.4273643494;26500.984001636505;orig;Pop;other
NewConnections2030_orig_zw-1zw-1;4502333.682152033;1660417.6855285168;1171929.9108791351;39857.44359588623;orig;NewConnections2030;other
NewConnections2025_orig_zw-1zw-1;2695735.855269432;1811868.017276764;0.0;0.0;orig;NewConnections2025;other
